C001084,PERSONNEL COMPENSATION,239916.49
C001084,PRINTING AND REPRODUCTION,1237.7
C001084,"RENT, COMMUNICATION, UTILITIES",22544.530000000002
C001084,SUPPLIES AND MATERIALS,8622.009999999998
C001084,TRAVEL,5456.58
C001087,EQUIPMENT,2514.0
C001087,FRANKED MAIL,524.72
C001087,OTHER SERVICES,30511.82
C001087,PERSONNEL COMPENSATION,235086.57
C001087,PRINTING AND REPRODUCTION,192.5
C001087,"RENT, COMMUNICATION, UTILITIES",23937.460000000006
C001087,SUPPLIES AND MATERIALS,3240.4800000000005
C001087,TRAVEL,11118.030000000006
C001090,EQUIPMENT,4669.59
C001090,FRANKED MAIL,8793.380000000001
C001090,OTHER SERVICES,10492.950000000003
C001090,PERSONNEL COMPENSATION,237168.13999999998
C001090,PRINTING AND REPRODUCTION,10695.380000000001
C001090,"RENT, COMMUNICATION, UTILITIES",24855.109999999993
C001090,SUPPLIES AND MATERIALS,11073.039999999997
C001090,TRAVEL,5929.030000000001
C001091,EQUIPMENT,450.0
C001091,FRANKED MAIL,1354.53
C001091,OTHER SERVICES,9322.56
C001091,PERSONNEL COMPENSATION,188586.09999999992
C001091,PRINTING AND REPRODUCTION,273.34000000000003
C001091,"RENT, COMMUNICATION, UTILITIES",23258.009999999995
C001091,SUPPLIES AND MATERIALS,2279.7099999999996
C001091,TRAVEL,7604.55
C001092,EQUIPMENT,5670.2
C001092,FRANKED MAIL,45025.44
C001092,OTHER SERVICES,25935.0
C001092,PERSONNEL COMPENSATION,192794.41999999998
C001092,PRINTING AND REPRODUCTION,44151.44
C001092,"RENT, COMMUNICATION, UTILITIES",18627.08
C001092,SUPPLIES AND MATERIALS,17603.039999999997
C001092,TRAVEL,9431.86
C001093,EQUIPMENT,4115.639999999999
C001093,FRANKED MAIL,57027.090000000004
C001093,OTHER SERVICES,28140.0
C001093,PERSONNEL COMPENSATION,218718.05000000008
C001093,PRINTING AND REPRODUCTION,26702.78
C001093,"RENT, COMMUNICATION, UTILITIES",47777.770000000004
C001093,SUPPLIES AND MATERIALS,2765.499999999998
C001093,TRAVEL,15110.180000000002
C001094,EQUIPMENT,4654.14
C001094,FRANKED MAIL,22143.85
C001094,OTHER SERVICES,8355.0
C001094,PERSONNEL COMPENSATION,218296.65999999997
C001094,PRINTING AND REPRODUCTION,16715.81
C001094,"RENT, COMMUNICATION, UTILITIES",12885.09
C001094,SUPPLIES AND MATERIALS,19547.8
C001094,TRAVEL,11752.0
C001096,EQUIPMENT,7990.69
C001096,FRANKED MAIL,216.36
C001096,OTHER SERVICES,10039.46
C001096,PERSONNEL COMPENSATION,197639.20999999996
C001096,PRINTING AND REPRODUCTION,1851.24
C001096,"RENT, COMMUNICATION, UTILITIES",20389.96
C001096,SUPPLIES AND MATERIALS,21299.37
C001096,TRAVEL,12169.449999999997
C001097,EQUIPMENT,958.74
C001097,FRANKED MAIL,23757.97
C001097,OTHER SERVICES,16391.38
C001097,PERSONNEL COMPENSATION,189150.00999999998
C001097,PRINTING AND REPRODUCTION,20678.09
C001097,"RENT, COMMUNICATION, UTILITIES",16185.430000000002
C001097,SUPPLIES AND MATERIALS,13368.560000000001
C001097,TRAVEL,7126.649999999999
C001101,EQUIPMENT,1454.37
C001101,FRANKED MAIL,146.94
C001101,OTHER SERVICES,10629.439999999999
C001101,PERSONNEL COMPENSATION,231513.06
C001101,PRINTING AND REPRODUCTION,3021.7599999999998
C001101,"RENT, COMMUNICATION, UTILITIES",26098.899999999998
C001101,SUPPLIES AND MATERIALS,30115.050000000003
C001101,TRANSPORTATION OF THINGS,23.7
C001101,TRAVEL,3151.5099999999998
C001102,EQUIPMENT,2426.2200000000003
C001102,FRANKED MAIL,48.17999999999999
C001102,OTHER SERVICES,26735.0
C001102,PERSONNEL COMPENSATION,218916.67000000016
C001102,PRINTING AND REPRODUCTION,378.90000000000003
C001102,"RENT, COMMUNICATION, UTILITIES",8401.300000000001
C001102,SUPPLIES AND MATERIALS,2117.47
C001102,TRAVEL,6073.57
C001103,EQUIPMENT,28538.34
C001103,FRANKED MAIL,47742.66
C001103,OTHER SERVICES,20336.489999999998
C001103,PERSONNEL COMPENSATION,184700.85
C001103,PRINTING AND REPRODUCTION,47045.12
C001103,"RENT, COMMUNICATION, UTILITIES",26794.920000000006
C001103,SUPPLIES AND MATERIALS,3899.669999999999
C001103,TRAVEL,14853.760000000002
C001105,EQUIPMENT,18406.260000000002
C001105,FRANKED MAIL,87064.05
C001105,OTHER SERVICES,22320.0
C001105,PERSONNEL COMPENSATION,215773.74000000002
C001105,PRINTING AND REPRODUCTION,77009.74999999999
C001105,"RENT, COMMUNICATION, UTILITIES",21503.829999999998
C001105,SUPPLIES AND MATERIALS,10701.2
C001105,TRAVEL,3648.45
C001106,EQUIPMENT,1307.0800000000002
C001106,FRANKED MAIL,39328.74
C001106,OTHER SERVICES,22365.510000000002
C001106,PERSONNEL COMPENSATION,194181.29
C001106,PRINTING AND REPRODUCTION,50677.369999999995
C001106,"RENT, COMMUNICATION, UTILITIES",32809.090000000004
C001106,SUPPLIES AND MATERIALS,5152.97
C001106,TRAVEL,6338.060000000001
C001107,EQUIPMENT,14630.939999999999
C001107,FRANKED MAIL,72162.34999999999
C001107,OTHER SERVICES,27245.0
C001107,PERSONNEL COMPENSATION,210150.03
C001107,PRINTING AND REPRODUCTION,68591.89
C001107,"RENT, COMMUNICATION, UTILITIES",34968.59
C001107,SUPPLIES AND MATERIALS,30738.11
C001107,TRANSPORTATION OF THINGS,50.1
C001107,TRAVEL,11471.479999999998
D000096,EQUIPMENT,7037.26
D000096,FRANKED MAIL,153.52999999999997
D000096,OTHER SERVICES,3754.57
D000096,PERSONNEL COMPENSATION,268452.4699999999
D000096,PRINTING AND REPRODUCTION,1656.8
D000096,"RENT, COMMUNICATION, UTILITIES",24628.909999999996
D000096,SUPPLIES AND MATERIALS,3108.9699999999993
D000096,TRAVEL,4455.400000000001
D000191,EQUIPMENT,15087.76
D000191,FRANKED MAIL,1828.95
D000191,OTHER SERVICES,22458.02
D000191,PERSONNEL COMPENSATION,235324.35
D000191,PRINTING AND REPRODUCTION,411.34000000000003
D000191,"RENT, COMMUNICATION, UTILITIES",21118.03
D000191,SUPPLIES AND MATERIALS,4065.949999999998
D000191,TRAVEL,7794.3
D000197,EQUIPMENT,881.8000000000001
D000197,FRANKED MAIL,405.95
D000197,OTHER SERVICES,5752.52
D000197,PERSONNEL COMPENSATION,230116.64000000004
D000197,PRINTING AND REPRODUCTION,242.54000000000002
D000197,"RENT, COMMUNICATION, UTILITIES",23372.0
D000197,SUPPLIES AND MATERIALS,27308.260000000002
D000197,TRAVEL,11852.030000000006
D000216,EQUIPMENT,576.99
D000216,FRANKED MAIL,412.41999999999996
D000216,OTHER SERVICES,9255.0
D000216,PERSONNEL COMPENSATION,260652.13999999998
D000216,PRINTING AND REPRODUCTION,551.55
D000216,"RENT, COMMUNICATION, UTILITIES",21922.71
D000216,SUPPLIES AND MATERIALS,7271.97
D000216,TRAVEL,3196.2799999999997
D000399,EQUIPMENT,5822.950000000001
D000399,FRANKED MAIL,6393.09
D000399,OTHER SERVICES,14589.820000000003
D000399,PERSONNEL COMPENSATION,250858.90000000008
D000399,PRINTING AND REPRODUCTION,3225.7599999999998
D000399,"RENT, COMMUNICATION, UTILITIES",31574.649999999998
D000399,SUPPLIES AND MATERIALS,14273.509999999998
D000399,TRAVEL,5212.829999999999
D000482,EQUIPMENT,1643.91
D000482,FRANKED MAIL,897.32
D000482,OTHER SERVICES,21735.0
D000482,PERSONNEL COMPENSATION,241880.54
D000482,PRINTING AND REPRODUCTION,351.6
D000482,"RENT, COMMUNICATION, UTILITIES",26186.28
D000482,SUPPLIES AND MATERIALS,1935.8400000000001
D000482,TRAVEL,2422.2299999999996
D000533,EQUIPMENT,670.5
D000533,FRANKED MAIL,48877.03999999999
D000533,OTHER SERVICES,11149.72
D000533,PERSONNEL COMPENSATION,215327.78
D000533,PRINTING AND REPRODUCTION,25344.49
D000533,"RENT, COMMUNICATION, UTILITIES",20634.889999999996
D000533,SUPPLIES AND MATERIALS,3265.4099999999994
D000533,TRAVEL,8003.210000000001
D000598,EQUIPMENT,5355.0
D000598,FRANKED MAIL,11091.699999999999
D000598,OTHER SERVICES,8360.59
D000598,PERSONNEL COMPENSATION,232875.20000000007
D000598,PRINTING AND REPRODUCTION,18544.18
D000598,"RENT, COMMUNICATION, UTILITIES",23610.92
D000598,SUPPLIES AND MATERIALS,7459.069999999999
D000598,TRAVEL,13125.72
D000600,EQUIPMENT,3671.63
D000600,FRANKED MAIL,8891.01
D000600,OTHER SERVICES,15345.0
D000600,PERSONNEL COMPENSATION,206749.98
D000600,PRINTING AND REPRODUCTION,11521.43
D000600,"RENT, COMMUNICATION, UTILITIES",33574.479999999996
D000600,SUPPLIES AND MATERIALS,13413.24
D000600,TRAVEL,13270.800000000007
D000604,EQUIPMENT,3295.38
D000604,FRANKED MAIL,6122.25
D000604,OTHER SERVICES,25407.77
D000604,PERSONNEL COMPENSATION,202697.28999999995
D000604,PRINTING AND REPRODUCTION,1295.21
D000604,"RENT, COMMUNICATION, UTILITIES",21729.28
D000604,SUPPLIES AND MATERIALS,5014.73
D000604,TRAVEL,5219.910000000003
D000610,EQUIPMENT,2562.9300000000003
D000610,FRANKED MAIL,17447.39
D000610,OTHER SERVICES,6405.0
D000610,PERSONNEL COMPENSATION,282152.4699999999
D000610,PRINTING AND REPRODUCTION,29226.100000000002
D000610,"RENT, COMMUNICATION, UTILITIES",15389.64
D000610,SUPPLIES AND MATERIALS,8661.07
D000610,TRAVEL,5439.750000000001
D000612,EQUIPMENT,945.3399999999999
D000612,FRANKED MAIL,13892.710000000001
D000612,OTHER SERVICES,18243.97
D000612,PERSONNEL COMPENSATION,231054.98999999987
D000612,PRINTING AND REPRODUCTION,18549.7
D000612,"RENT, COMMUNICATION, UTILITIES",20408.739999999998
D000612,SUPPLIES AND MATERIALS,4606.649999999998
D000612,TRAVEL,9453.490000000003
D000613,EQUIPMENT,9792.41
D000613,FRANKED MAIL,2053.27
D000613,OTHER SERVICES,9900.0
D000613,PERSONNEL COMPENSATION,187222.25000000003
D000613,PRINTING AND REPRODUCTION,1280.42
D000613,"RENT, COMMUNICATION, UTILITIES",20923.879999999994
D000613,SUPPLIES AND MATERIALS,2422.5399999999995
D000613,TRAVEL,5278.27
D000614,EQUIPMENT,11794.0
D000614,FRANKED MAIL,4656.219999999999
D000614,OTHER SERVICES,27391.96
D000614,PERSONNEL COMPENSATION,205227.71999999994
D000614,PRINTING AND REPRODUCTION,5957.66
D000614,"RENT, COMMUNICATION, UTILITIES",32993.47
D000614,SUPPLIES AND MATERIALS,16535.890000000003
D000614,TRAVEL,10610.769999999999
D000615,EQUIPMENT,1020.0
D000615,FRANKED MAIL,1665.1699999999998
D000615,OTHER SERVICES,25155.0
D000615,PERSONNEL COMPENSATION,214191.5700000001
D000615,PRINTING AND REPRODUCTION,365.85
D000615,"RENT, COMMUNICATION, UTILITIES",18166.900000000005
D000615,SUPPLIES AND MATERIALS,5344.820000000001
D000615,TRAVEL,21630.070000000007
D000616,EQUIPMENT,1450.98
D000616,FRANKED MAIL,16234.150000000001
D000616,OTHER SERVICES,21866.16
D000616,PERSONNEL COMPENSATION,166069.43999999994
D000616,PRINTING AND REPRODUCTION,48124.36
D000616,"RENT, COMMUNICATION, UTILITIES",23805.849999999995
D000616,SUPPLIES AND MATERIALS,7970.899999999999
D000616,TRAVEL,15679.330000000002
D000617,EQUIPMENT,12644.45
D000617,FRANKED MAIL,13414.600000000002
D000617,OTHER SERVICES,25035.0
D000617,PERSONNEL COMPENSATION,212458.31999999998
D000617,PRINTING AND REPRODUCTION,21158.46
D000617,"RENT, COMMUNICATION, UTILITIES",19115.53000000001
D000617,SUPPLIES AND MATERIALS,3272.6499999999996
D000617,TRAVEL,14443.800000000005
D000618,OTHER SERVICES,-75.0
D000619,EQUIPMENT,3658.87
D000619,FRANKED MAIL,4693.66
D000619,OTHER SERVICES,14150.0
D000619,PERSONNEL COMPENSATION,210566.65000000005
D000619,PRINTING AND REPRODUCTION,722.6200000000002
D000619,"RENT, COMMUNICATION, UTILITIES",21314.18
D000619,SUPPLIES AND MATERIALS,8636.009999999998
D000619,TRAVEL,8661.439999999999
D000620,EQUIPMENT,1496.25
D000620,FRANKED MAIL,900.14
D000620,OTHER SERVICES,9205.02
D000620,PERSONNEL COMPENSATION,238591.84999999998
D000620,PRINTING AND REPRODUCTION,620.2500000000001
D000620,"RENT, COMMUNICATION, UTILITIES",28551.59
D000620,SUPPLIES AND MATERIALS,5153.970000000002
D000620,TRAVEL,3088.16
D000621,EQUIPMENT,1394.0900000000001
D000621,FRANKED MAIL,725.22
D000621,OTHER SERVICES,21735.0
D000621,PERSONNEL COMPENSATION,255782.97999999998
D000621,PRINTING AND REPRODUCTION,1914.8
D000621,"RENT, COMMUNICATION, UTILITIES",15485.02
D000621,SUPPLIES AND MATERIALS,9762.88
D000621,TRAVEL,12096.720000000001
D000622,EQUIPMENT,926.49
D000622,FRANKED MAIL,560.96
D000622,OTHER SERVICES,9880.0
D000622,PERSONNEL COMPENSATION,214532.87000000002
D000622,PRINTING AND REPRODUCTION,3627.9700000000003
D000622,"RENT, COMMUNICATION, UTILITIES",19748.109999999997
D000622,SUPPLIES AND MATERIALS,5932.099999999999
D000622,TRAVEL,7352.229999999999
D000623,EQUIPMENT,41541.43
D000623,FRANKED MAIL,32240.65
D000623,OTHER SERVICES,8685.0
D000623,PERSONNEL COMPENSATION,189882.91
D000623,PRINTING AND REPRODUCTION,56435.369999999995
D000623,"RENT, COMMUNICATION, UTILITIES",21699.620000000003
D000623,SUPPLIES AND MATERIALS,3946.7999999999997
D000623,TRAVEL,10617.449999999999
D000624,EQUIPMENT,862.5700000000002
D000624,FRANKED MAIL,228.79
D000624,OTHER SERVICES,5873.41
D000624,PERSONNEL COMPENSATION,231862.73000000007
D000624,PRINTING AND REPRODUCTION,805.6700000000001
D000624,"RENT, COMMUNICATION, UTILITIES",31320.41999999999
D000624,SUPPLIES AND MATERIALS,7704.4400000000005
D000624,TRAVEL,6339.290000000001
D000625,EQUIPMENT,1791.4499999999998
D000625,FRANKED MAIL,3558.0099999999998
D000625,OTHER SERVICES,30295.170000000002
D000625,PERSONNEL COMPENSATION,247577.7600000001
D000625,PRINTING AND REPRODUCTION,149.85
D000625,"RENT, COMMUNICATION, UTILITIES",27143.96
D000625,SUPPLIES AND MATERIALS,11321.59
D000625,TRAVEL,11185.779999999997
E000179,EQUIPMENT,11091.63
E000179,FRANKED MAIL,31764.59
E000179,OTHER SERVICES,7710.0
E000179,PERSONNEL COMPENSATION,179502.7500000001
E000179,PRINTING AND REPRODUCTION,76125.17
E000179,"RENT, COMMUNICATION, UTILITIES",45273.27999999998
E000179,SUPPLIES AND MATERIALS,16141.04
E000179,TRAVEL,11900.950000000003
E000215,EQUIPMENT,486.29999999999995
E000215,FRANKED MAIL,1321.5
E000215,OTHER SERVICES,7706.75
E000215,PERSONNEL COMPENSATION,281215.6699999999
E000215,PRINTING AND REPRODUCTION,2267.5299999999997
E000215,"RENT, COMMUNICATION, UTILITIES",43698.78
E000215,SUPPLIES AND MATERIALS,11002.500000000002
E000215,TRAVEL,10461.610000000004
E000288,EQUIPMENT,3734.1800000000003
E000288,FRANKED MAIL,105.11
E000288,OTHER SERVICES,19109.83
E000288,PERSONNEL COMPENSATION,249919.50999999998
E000288,PRINTING AND REPRODUCTION,602.3
E000288,"RENT, COMMUNICATION, UTILITIES",15971.119999999999
E000288,SUPPLIES AND MATERIALS,3728.6499999999996
E000288,TRAVEL,12616.81
E000290,EQUIPMENT,1537.59
E000290,FRANKED MAIL,25769.89
E000290,OTHER SERVICES,6617.91
E000290,PERSONNEL COMPENSATION,217646.78999999998
E000290,PRINTING AND REPRODUCTION,57673.28
E000290,"RENT, COMMUNICATION, UTILITIES",23646.429999999997
E000290,SUPPLIES AND MATERIALS,26476.63
E000290,TRAVEL,1463.17
E000291,EQUIPMENT,10514.67
E000291,FRANKED MAIL,14647.32
E000291,OTHER SERVICES,10127.93
E000291,PERSONNEL COMPENSATION,209054.51000000004
E000291,PRINTING AND REPRODUCTION,1523.6599999999999
E000291,"RENT, COMMUNICATION, UTILITIES",16462.030000000002
E000291,SUPPLIES AND MATERIALS,4514.489999999999
E000291,TRAVEL,18912.280000000006
E000292,"RENT, COMMUNICATION, UTILITIES",542.62
E000293,EQUIPMENT,4045.12
E000293,FRANKED MAIL,33686.32
E000293,OTHER SERVICES,17625.63
E000293,PERSONNEL COMPENSATION,228611.13000000006
E000293,PRINTING AND REPRODUCTION,24722.42
E000293,"RENT, COMMUNICATION, UTILITIES",29327.239999999998
E000293,SUPPLIES AND MATERIALS,6779.159999999996
E000293,TRAVEL,11984.559999999998
E000294,EQUIPMENT,4791.150000000001
E000294,FRANKED MAIL,5382.620000000001
E000294,OTHER SERVICES,5798.43
E000294,PERSONNEL COMPENSATION,224475.07
E000294,PRINTING AND REPRODUCTION,3475.4
E000294,"RENT, COMMUNICATION, UTILITIES",18177.639999999996
E000294,SUPPLIES AND MATERIALS,8722.86
E000294,TRAVEL,16153.96
F000030,EQUIPMENT,1249.23
F000030,FRANKED MAIL,876.45
F000030,OTHER SERVICES,10973.279999999999
F000030,PERSONNEL COMPENSATION,253194.87000000005
F000030,PRINTING AND REPRODUCTION,508.75
F000030,"RENT, COMMUNICATION, UTILITIES",22613.88
F000030,SUPPLIES AND MATERIALS,2926.3399999999997
F000030,TRAVEL,8734.010000000002
F000043,EQUIPMENT,9237.949999999999
F000043,FRANKED MAIL,18576.79
F000043,OTHER SERVICES,8205.0
F000043,PERSONNEL COMPENSATION,225763.75000000006
F000043,PRINTING AND REPRODUCTION,58658.08
F000043,"RENT, COMMUNICATION, UTILITIES",44907.98
F000043,SUPPLIES AND MATERIALS,17442.89
F000043,TRAVEL,5391.259999999999
F000372,EQUIPMENT,1403.25
F000372,FRANKED MAIL,2543.96
F000372,OTHER SERVICES,22220.28
F000372,PERSONNEL COMPENSATION,155188.15000000002
F000372,PRINTING AND REPRODUCTION,31041.090000000004
F000372,"RENT, COMMUNICATION, UTILITIES",30796.050000000007
F000372,SUPPLIES AND MATERIALS,13111.87
F000372,TRAVEL,6812.91
F000445,EQUIPMENT,1249.0
F000445,FRANKED MAIL,22646.420000000002
F000445,OTHER SERVICES,22830.0
F000445,PERSONNEL COMPENSATION,248188.78000000006
F000445,PRINTING AND REPRODUCTION,26460.12
F000445,"RENT, COMMUNICATION, UTILITIES",15296.450000000004
F000445,SUPPLIES AND MATERIALS,2279.0899999999997
F000445,TRAVEL,2192.98
F000448,EQUIPMENT,999.96
F000448,FRANKED MAIL,544.24
F000448,OTHER SERVICES,6779.9
F000448,PERSONNEL COMPENSATION,258361.08000000002
F000448,PRINTING AND REPRODUCTION,3801.9
F000448,"RENT, COMMUNICATION, UTILITIES",23309.290000000008
F000448,SUPPLIES AND MATERIALS,3268.4499999999994
F000448,TRAVEL,8569.749999999998
F000449,EQUIPMENT,2033.98
F000449,FRANKED MAIL,26847.48
F000449,OTHER SERVICES,7701.6900000000005
F000449,PERSONNEL COMPENSATION,231032.50000000003
F000449,PRINTING AND REPRODUCTION,11534.94
F000449,"RENT, COMMUNICATION, UTILITIES",26011.520000000015
F000449,SUPPLIES AND MATERIALS,12554.239999999994
F000449,TRAVEL,13818.830000000004
F000450,EQUIPMENT,38152.52
F000450,FRANKED MAIL,3192.8999999999996
F000450,OTHER SERVICES,24159.75
F000450,PERSONNEL COMPENSATION,171372.28000000003
F000450,PRINTING AND REPRODUCTION,655.46
F000450,"RENT, COMMUNICATION, UTILITIES",23464.559999999998
F000450,SUPPLIES AND MATERIALS,9783.329999999998
F000450,TRANSPORTATION OF THINGS,691.65
F000450,TRAVEL,7988.53
F000451,EQUIPMENT,25108.27
F000451,FRANKED MAIL,42737.93
F000451,OTHER SERVICES,21600.0
F000451,PERSONNEL COMPENSATION,191533.36
F000451,PRINTING AND REPRODUCTION,15532.849999999999
F000451,"RENT, COMMUNICATION, UTILITIES",23568.050000000007
F000451,SUPPLIES AND MATERIALS,11157.310000000001
F000451,TRAVEL,3561.66
F000454,EQUIPMENT,10682.03
F000454,FRANKED MAIL,272.15
F000454,OTHER SERVICES,11744.039999999999
F000454,PERSONNEL COMPENSATION,221574.31000000006
F000454,PRINTING AND REPRODUCTION,30235.27
F000454,"RENT, COMMUNICATION, UTILITIES",30406.410000000003
F000454,SUPPLIES AND MATERIALS,2166.73
F000454,TRAVEL,4716.2
F000455,EQUIPMENT,538.74
F000455,FRANKED MAIL,380.98
F000455,OTHER SERVICES,6279.53
F000455,PERSONNEL COMPENSATION,228380.53
F000455,PRINTING AND REPRODUCTION,9304.76
F000455,"RENT, COMMUNICATION, UTILITIES",34270.28
F000455,SUPPLIES AND MATERIALS,3601.6000000000004
F000455,TRAVEL,7775.429999999999
F000456,EQUIPMENT,632.64
F000456,FRANKED MAIL,39771.08
F000456,OTHER SERVICES,6705.0
F000456,PERSONNEL COMPENSATION,197270.0
F000456,PRINTING AND REPRODUCTION,32102.48
F000456,"RENT, COMMUNICATION, UTILITIES",20776.81
F000456,SUPPLIES AND MATERIALS,4092.49
F000456,TRAVEL,1682.1699999999998
F000458,EQUIPMENT,2823.0
F000458,FRANKED MAIL,19927.88
F000458,OTHER SERVICES,27641.28
F000458,PERSONNEL COMPENSATION,178035.53
F000458,PRINTING AND REPRODUCTION,27431.94
F000458,"RENT, COMMUNICATION, UTILITIES",20963.250000000004
F000458,SUPPLIES AND MATERIALS,6951.019999999999
F000458,TRAVEL,5860.11
F000459,EQUIPMENT,863.0
F000459,FRANKED MAIL,760.4200000000001
F000459,OTHER SERVICES,18702.079999999998
F000459,PERSONNEL COMPENSATION,214026.05000000005
F000459,PRINTING AND REPRODUCTION,586.95
F000459,"RENT, COMMUNICATION, UTILITIES",32312.480000000003
F000459,SUPPLIES AND MATERIALS,9178.09
F000459,TRAVEL,9765.689999999999
F000460,EQUIPMENT,13691.16
F000460,FRANKED MAIL,2525.94
F000460,OTHER SERVICES,24603.02
F000460,PERSONNEL COMPENSATION,200327.82000000004
F000460,PRINTING AND REPRODUCTION,1585.27
F000460,"RENT, COMMUNICATION, UTILITIES",21666.53
F000460,SUPPLIES AND MATERIALS,30693.09
F000460,TRAVEL,16670.399999999998
F000461,EQUIPMENT,2585.8500000000004
F000461,FRANKED MAIL,25477.26
F000461,OTHER SERVICES,6405.0
F000461,PERSONNEL COMPENSATION,229740.93000000002
F000461,PRINTING AND REPRODUCTION,31576.25
F000461,"RENT, COMMUNICATION, UTILITIES",28116.319999999992
F000461,SUPPLIES AND MATERIALS,2268.2500000000005
F000461,TRAVEL,7426.889999999999
F000462,EQUIPMENT,450.5
F000462,FRANKED MAIL,499.5400000000001
F000462,OTHER SERVICES,6782.85
F000462,PERSONNEL COMPENSATION,258547.33000000005
F000462,PRINTING AND REPRODUCTION,559.6899999999999
F000462,"RENT, COMMUNICATION, UTILITIES",14857.69
F000462,SUPPLIES AND MATERIALS,17588.66
F000462,TRAVEL,16026.180000000002
G000289,EQUIPMENT,156.99
G000289,FRANKED MAIL,4651.87
G000289,OTHER SERVICES,7288.67
G000289,PERSONNEL COMPENSATION,250974.98
G000289,PRINTING AND REPRODUCTION,2516.1499999999996
G000289,"RENT, COMMUNICATION, UTILITIES",35456.09000000001
G000289,SUPPLIES AND MATERIALS,7926.37
G000289,TRAVEL,6256.32
G000377,EQUIPMENT,23582.85
G000377,FRANKED MAIL,482.58000000000004
G000377,OTHER SERVICES,24075.0
G000377,PERSONNEL COMPENSATION,216944.37000000005
G000377,PRINTING AND REPRODUCTION,1081.0500000000002
G000377,"RENT, COMMUNICATION, UTILITIES",21659.670000000006
G000377,SUPPLIES AND MATERIALS,12269.469999999998
G000377,TRAVEL,10074.800000000001
G000410,EQUIPMENT,912.7399999999999
G000410,FRANKED MAIL,337.72999999999996
G000410,OTHER SERVICES,10421.9
G000410,PERSONNEL COMPENSATION,205235.00000000006
G000410,PRINTING AND REPRODUCTION,519.91
G000410,"RENT, COMMUNICATION, UTILITIES",19880.19
G000410,SUPPLIES AND MATERIALS,4178.659999999999
G000410,TRAVEL,10440.860000000006
G000535,EQUIPMENT,2920.2
G000535,FRANKED MAIL,23383.55
G000535,OTHER SERVICES,5492.97
G000535,PERSONNEL COMPENSATION,232772.43999999997
G000535,PRINTING AND REPRODUCTION,18676.190000000002
G000535,"RENT, COMMUNICATION, UTILITIES",18149.25
G000535,SUPPLIES AND MATERIALS,3678.95
G000535,TRAVEL,5011.82
G000546,EQUIPMENT,11593.4
G000546,FRANKED MAIL,23366.329999999998
G000546,OTHER SERVICES,26730.0
G000546,PERSONNEL COMPENSATION,225658.78999999998
G000546,PRINTING AND REPRODUCTION,31214.65
G000546,"RENT, COMMUNICATION, UTILITIES",13604.189999999999
G000546,SUPPLIES AND MATERIALS,3049.76
G000546,TRAVEL,20269.000000000004
G000548,EQUIPMENT,717.51
G000548,FRANKED MAIL,35881.01
G000548,OTHER SERVICES,23355.0
G000548,PERSONNEL COMPENSATION,209356.2100000001
G000548,PRINTING AND REPRODUCTION,55437.25
G000548,"RENT, COMMUNICATION, UTILITIES",38048.35
G000548,SUPPLIES AND MATERIALS,9004.24
G000548,TRAVEL,6318.129999999999
G000549,"RENT, COMMUNICATION, UTILITIES",-28.99
G000551,EQUIPMENT,5191.389999999999
G000551,FRANKED MAIL,342.22999999999996
G000551,OTHER SERVICES,12545.88
G000551,PERSONNEL COMPENSATION,231697.19999999998
G000551,PRINTING AND REPRODUCTION,6.4
G000551,"RENT, COMMUNICATION, UTILITIES",17545.210000000003
G000551,SUPPLIES AND MATERIALS,2648.99
G000551,TRAVEL,4698.650000000001
G000552,EQUIPMENT,444.99
G000552,FRANKED MAIL,878.26
G000552,OTHER SERVICES,12888.0
G000552,PERSONNEL COMPENSATION,231684.42999999993
G000552,PRINTING AND REPRODUCTION,221.2
G000552,"RENT, COMMUNICATION, UTILITIES",18784.879999999997
G000552,SUPPLIES AND MATERIALS,11848.970000000001
G000552,TRAVEL,6136.51
G000553,EQUIPMENT,1241.43
G000553,FRANKED MAIL,231.41000000000003
G000553,OTHER SERVICES,8658.0
G000553,PERSONNEL COMPENSATION,233874.73999999993
G000553,PRINTING AND REPRODUCTION,426.50000000000006
G000553,"RENT, COMMUNICATION, UTILITIES",30144.070000000007
G000553,SUPPLIES AND MATERIALS,14546.849999999999
G000553,TRAVEL,20541.69
G000556,EQUIPMENT,852.0
G000556,FRANKED MAIL,16904.64
G000556,OTHER SERVICES,14405.0
G000556,PERSONNEL COMPENSATION,179625.59999999998
G000556,PRINTING AND REPRODUCTION,11899.8
G000556,"RENT, COMMUNICATION, UTILITIES",34750.82000000001
G000556,SUPPLIES AND MATERIALS,9561.150000000001
G000556,TRAVEL,7743.42
G000558,EQUIPMENT,1430.4
G000558,FRANKED MAIL,1193.75
G000558,OTHER SERVICES,27195.0
G000558,PERSONNEL COMPENSATION,224455.06999999998
G000558,PRINTING AND REPRODUCTION,1057.0900000000001
G000558,"RENT, COMMUNICATION, UTILITIES",12879.130000000001
G000558,SUPPLIES AND MATERIALS,8263.970000000001
G000558,TRAVEL,9170.58
G000559,EQUIPMENT,660.0
G000559,FRANKED MAIL,45309.92999999999
G000559,OTHER SERVICES,4973.98
G000559,PERSONNEL COMPENSATION,180875.05000000008
G000559,PRINTING AND REPRODUCTION,18794.48
G000559,"RENT, COMMUNICATION, UTILITIES",41049.479999999996
G000559,SUPPLIES AND MATERIALS,23239.749999999996
G000559,TRAVEL,4977.58
G000560,EQUIPMENT,9985.32
G000560,FRANKED MAIL,62729.44
